event_id,match_nr,fighter1_url,fighter1_name,fighter2_url,fighter2_name,fighter1_result,fighter2_result,win_method,win_details,referee,round,time
544,6,/fighter/Tito-Ortiz-158,Tito Ortiz,/fighter/Wanderlei-Silva-209,Wanderlei Silva,win,loss, Decision,Unanimous, John McCarthy,5, 5:00
544,5,/fighter/Murilo-Bustamante-253,Murilo Bustamante,/fighter/Yoji-Anjo-182,Yoji Anjo,win,loss,Submission,Arm-Triangle Choke,John McCarthy,2,00:31
544,4,/fighter/Sanae-Kikuta-252,Sanae Kikuta,/fighter/Eugene-Jackson-222,Eugene Jackson,win,loss,Submission,Armbar,John McCarthy,1,04:38
544,3,/fighter/Ron-Waterman-217,Ron Waterman,/fighter/Satoshi-Honma-251,Satoshi Honma,win,loss,Decision,Unanimous,John McCarthy,3,05:00
544,2,/fighter/Ikuhisa-Minowa-250,Ikuhisa Minowa,/fighter/Joe-Slick-238,Joe Slick,win,loss,TKO,Cut,John McCarthy,3,02:02
544,1,/fighter/LaVerne-Clark-184,LaVerne Clark,/fighter/Koji-Oishi-249,Koji Oishi,win,loss,Decision,Majority,John McCarthy,3,05:00
545,7,/fighter/Tedd-Williams-248,Tedd Williams,/fighter/Steve-Judson-233,Steve Judson,win,loss, TKO,Punches, John McCarthy,1, 3:23
545,6,/fighter/Lance-Gibson-246,Lance Gibson,/fighter/Jermaine-Andre-247,Jermaine Andre,win,loss,KO,Knee,John McCarthy,3,03:35
545,5,/fighter/Dave-Menne-245,Dave Menne,/fighter/Fabiano-Iha-218,Fabiano Iha,win,loss,Decision,Unanimous,John McCarthy,3,05:00
545,4,/fighter/Bob-Cook-244,Bob Cook,/fighter/Tiki-Ghosn-88,Tiki Ghosn,win,loss,Submission,Rear-Naked Choke,John McCarthy,2,01:29
545,3,/fighter/Jens-Pulver-228,Jens Pulver,/fighter/David-Velasquez-243,David Velasquez,win,loss,TKO,Punches,John McCarthy,2,02:41
545,2,/fighter/Scott-Adams-241,Scott Adams,/fighter/Ian-Freeman-242,Ian Freeman,win,loss,Submission,Heel Hook,Dan Severn,1,03:09
545,1,/fighter/Shonie-Carter-239,Shonie Carter,/fighter/Brad-Gumm-240,Brad Gumm,win,loss,Decision,Unanimous,Dan Severn,2,05:00
546,7,/fighter/Kevin-Randleman-162,Kevin Randleman,/fighter/Pete-Williams-201,Pete Williams,win,loss, Decision,Unanimous, John McCarthy,5, 5:00
546,6,/fighter/Pedro-Rizzo-208,Pedro Rizzo,/fighter/Tsuyoshi-Kosaka-190,Tsuyoshi Kosaka,win,loss,TKO,Punches,John McCarthy,3,01:12
546,5,/fighter/Kenichi-Yamamoto-236,Kenichi Yamamoto,/fighter/Katsuhisa-Fujii-234,Katsuhisa Fujii,win,loss,Submission,Kneebar,John McCarthy,1,04:15
546,4,/fighter/Joe-Slick-238,Joe Slick,/fighter/Jason-DeLucia-22,Jason DeLucia,win,loss,TKO,Injury,John McCarthy,1,01:12
546,3,/fighter/Eugene-Jackson-222,Eugene Jackson,/fighter/Keiichiro-Yamamiya-237,Keiichiro Yamamiya,win,loss,KO,Punch,John McCarthy,3,03:12
546,2,/fighter/Kenichi-Yamamoto-236,Kenichi Yamamoto,/fighter/Daiju-Takase-226,Daiju Takase,win,loss,Decision,Unanimous,Mario Yamasaki,3,05:00
546,1,/fighter/Katsuhisa-Fujii-234,Katsuhisa Fujii,/fighter/Masutatsu-Yano-235,Masutatsu Yano,win,loss,TKO,Punches,Mario Yamasaki,2,03:12
547,8,/fighter/Frank-Shamrock-284,Frank Shamrock,/fighter/Tito-Ortiz-158,Tito Ortiz,win,loss, TKO,Submission to Punches, John McCarthy,4, 4:42
547,7,/fighter/Tim-Lajcik-223,Tim Lajcik,/fighter/Ron-Waterman-217,Ron Waterman,draw,draw,Draw,Unanimous,John McCarthy,3,05:00
547,6,/fighter/Jeremy-Horn-202,Jeremy Horn,/fighter/Jason-Godsey-215,Jason Godsey,win,loss,Submission,Armbar,John McCarthy,1,02:08
547,5,/fighter/Brad-Kohler-181,Brad Kohler,/fighter/Steve-Judson-233,Steve Judson,win,loss,KO,Punch,John McCarthy,1,00:30
547,4,/fighter/Chuck-Liddell-192,Chuck Liddell,/fighter/Paul-Jones-224,Paul Jones,win,loss,TKO,Punches,John McCarthy,1,03:53
547,3,/fighter/Matt-Hughes-232,Matt Hughes,/fighter/Valeri-Ignatov-216,Valeri Ignatov,win,loss,Decision,Unanimous,John McCarthy,3,05:00
547,2,/fighter/John-Lewis-230,John Lewis,/fighter/Lowell-Anderson-231,Lowell Anderson,win,loss,TKO,Corner Stoppage,John McCarthy,3,00:13
547,1,/fighter/Jens-Pulver-228,Jens Pulver,/fighter/Alfonso-Alcarez-229,Alfonso Alcarez,draw,draw,Draw,Majority,John McCarthy,2,05:00
548,8,/fighter/Maurice-Smith-175,Maurice Smith,/fighter/Marco-Ruas-120,Marco Ruas,win,loss, TKO,Corner Stoppage, John McCarthy,1, 5:00
548,7,/fighter/Pat-Miletich-188,Pat Miletich,/fighter/Andre-Pederneiras-227,Andre Pederneiras,win,loss,TKO,Doctor Stoppage,John McCarthy,2,02:20
548,6,/fighter/Jeremy-Horn-202,Jeremy Horn,/fighter/Daiju-Takase-226,Daiju Takase,win,loss,TKO,Punches,Mario Yamasaki,1,04:41
548,5,/fighter/Paul-Jones-224,Paul Jones,/fighter/Flavio-Luiz-Moura-225,Flavio Luiz Moura,win,loss,Submission,Rear-Naked Choke,Mario Yamasaki,1,04:20
548,4,/fighter/Tsuyoshi-Kosaka-190,Tsuyoshi Kosaka,/fighter/Tim-Lajcik-223,Tim Lajcik,win,loss,TKO,Corner Stoppage,John McCarthy,2,05:00
548,3,/fighter/Eugene-Jackson-222,Eugene Jackson,/fighter/Royce-Alger-163,Royce Alger,win,loss,KO,Punch,John McCarthy,2,01:19
548,2,/fighter/Andre-Roberts-194,Andre Roberts,/fighter/Ron-Waterman-217,Ron Waterman,win,loss,KO,Punch,John McCarthy,1,02:51
548,1,/fighter/Travis-Fulton-80,Travis Fulton,/fighter/David-Dodd-81,David Dodd,win,loss,Decision,Unanimous,John McCarthy,2,05:00
549,7,/fighter/Bas-Rutten-214,Bas Rutten,/fighter/Kevin-Randleman-162,Kevin Randleman,win,loss, Decision,Split, John McCarthy,1, 21:00
549,6,/fighter/Pedro-Rizzo-208,Pedro Rizzo,/fighter/Tra-Telligman-157,Tra Telligman,win,loss,KO,Punch,John McCarthy,1,04:30
549,5,/fighter/Pete-Williams-201,Pete Williams,/fighter/Travis-Fulton-80,Travis Fulton,win,loss,Submission,Armlock,John McCarthy,1,06:28
549,4,/fighter/Wanderlei-Silva-209,Wanderlei Silva,/fighter/Tony-Petarra-221,Tony Petarra,win,loss,KO,Knee,Mario Yamasaki,1,02:53
549,3,/fighter/Marcelo-Mello-219,Marcelo Mello,/fighter/Dave-Roberts-220,Dave Roberts,win,loss,TKO,Punches,John McCarthy,1,01:23
549,2,/fighter/LaVerne-Clark-184,LaVerne Clark,/fighter/Fabiano-Iha-218,Fabiano Iha,win,loss,TKO,Doctor Stoppage,Mario Yamasaki,1,01:31
549,1,/fighter/Ron-Waterman-217,Ron Waterman,/fighter/Chris-Condo-287,Chris Condo,win,loss,TKO,Punches,John McCarthy,1,00:28
550,7,/fighter/Tito-Ortiz-158,Tito Ortiz,/fighter/Guy-Mezger-14,Guy Mezger,win,loss, TKO,Punches, John McCarthy,1, 9:56
550,6,/fighter/Gary-Goodridge-129,Gary Goodridge,/fighter/Andre-Roberts-194,Andre Roberts,win,loss,TKO,Submission to Punch,John McCarthy,1,00:43
550,5,/fighter/Jeremy-Horn-202,Jeremy Horn,/fighter/Chuck-Liddell-192,Chuck Liddell,win,loss,Technical Submission,Arm-Triangle Choke,John McCarthy,1,12:00
550,4,/fighter/Kevin-Randleman-162,Kevin Randleman,/fighter/Maurice-Smith-175,Maurice Smith,win,loss,Decision,Unanimous,John McCarthy,1,15:00
550,3,/fighter/Evan-Tanner-212,Evan Tanner,/fighter/Valeri-Ignatov-216,Valeri Ignatov,win,loss,TKO,Elbows,John McCarthy,1,02:58
550,2,/fighter/Pete-Williams-201,Pete Williams,/fighter/Jason-Godsey-215,Jason Godsey,win,loss,Submission,Kneebar,Tony Mullinax,1,01:46
550,1,/fighter/Sione-Latu-9977,Sione Latu,/fighter/Joey-Roberts-1629,Joey Roberts,win,loss,TKO,Cut,Tony Mullinax,1,05:00
551,7,/fighter/Bas-Rutten-214,Bas Rutten,/fighter/Tsuyoshi-Kosaka-190,Tsuyoshi Kosaka,win,loss, TKO,Punches, John McCarthy,1, 14:15
551,6,/fighter/Pat-Miletich-188,Pat Miletich,/fighter/Jorge-Patino-1015,Jorge Patino,win,loss,Decision,Unanimous,John McCarthy,1,21:00
551,5,/fighter/Pedro-Rizzo-208,Pedro Rizzo,/fighter/Mark-Coleman-136,Mark Coleman,win,loss,Decision,Split,John McCarthy,1,15:00
551,4,/fighter/Tito-Ortiz-158,Tito Ortiz,/fighter/Jerry-Bohlander-127,Jerry Bohlander,win,loss,TKO,Cut,John McCarthy,1,14:31
551,3,/fighter/Mikey-Burnett-186,Mikey Burnett,/fighter/Townsend-Saunders-189,Townsend Saunders,win,loss,Decision,Unanimous,Tony Mullinax,1,15:00
551,2,/fighter/Evan-Tanner-212,Evan Tanner,/fighter/Darrell-Gholar-213,Darrell Gholar,win,loss,Submission,Rear-Naked Choke,John McCarthy,1,07:57
551,1,/fighter/LaVerne-Clark-184,LaVerne Clark,/fighter/Frank-Caracci-211,Frank Caracci,win,loss,TKO,Submission to Punches,Tony Mullinax,1,06:52
552,8,/fighter/Frank-Shamrock-284,Frank Shamrock,/fighter/John-Lober-210,John Lober,win,loss, TKO,Submission to Punches, John McCarthy,1, 7:40
552,7,/fighter/Vitor-Belfort-156,Vitor Belfort,/fighter/Wanderlei-Silva-209,Wanderlei Silva,win,loss,TKO,Punches,John McCarthy,1,00:44
552,6,/fighter/Pedro-Rizzo-208,Pedro Rizzo,/fighter/David-Abbott-110,David Abbott,win,loss,KO,Punch,John McCarthy,1,08:07
552,5,/fighter/Pat-Miletich-188,Pat Miletich,/fighter/Mikey-Burnett-186,Mikey Burnett,win,loss,Decision,Split,John McCarthy,1,21:00
552,4,/fighter/Tsuyoshi-Kosaka-190,Tsuyoshi Kosaka,/fighter/Pete-Williams-201,Pete Williams,win,loss,Decision,Unanimous,John McCarthy,1,15:00
552,3,/fighter/Ebenezer-Fontes-Braga-207,Ebenezer Fontes Braga,/fighter/Jeremy-Horn-202,Jeremy Horn,win,loss,Submission,Guillotine Choke,John McCarthy,1,03:27
552,2,/fighter/Tulio-Palhares-205,Tulio Palhares,/fighter/Adriano-Santos-206,Adriano Santos,win,loss,TKO,Punches,Fernando Yamasaki,1,08:58
552,1,/fighter/Cesar-Marcussi-203,Cesar Marcussi,/fighter/Paulo-Santos-204,Paulo Santos,win,loss,TKO,Punches,Fernando Yamasaki,1,09:55
553,9,/fighter/Frank-Shamrock-284,Frank Shamrock,/fighter/Jeremy-Horn-202,Jeremy Horn,win,loss, Submission,Kneebar, John McCarthy,1, 16:28
553,8,/fighter/Pete-Williams-201,Pete Williams,/fighter/Mark-Coleman-136,Mark Coleman,win,loss,KO,Head Kick,John McCarthy,1,12:38
553,7,/fighter/Dan-Henderson-195,Dan Henderson,/fighter/Carlos-Newton-7,Carlos Newton,win,loss,Decision,Split,John McCarthy,1,15:00
553,6,/fighter/David-Abbott-110,David Abbott,/fighter/Hugo-Duarte-200,Hugo Duarte,win,loss,TKO,Punches,John McCarthy,1,00:43
553,5,/fighter/Mike-Van-Arsdale-198,Mike Van Arsdale,/fighter/Joe-Pardo-199,Joe Pardo,win,loss,Submission,Keylock,John McCarthy,1,11:01
553,4,/fighter/Carlos-Newton-7,Carlos Newton,/fighter/Bob-Gilstrap-197,Bob Gilstrap,win,loss,Submission,Triangle Choke,Joe Hamilton,1,00:52
553,3,/fighter/Dan-Henderson-195,Dan Henderson,/fighter/Allan-Goes-196,Allan Goes,win,loss,Decision,Unanimous,Joe Hamilton,1,15:00
553,2,/fighter/Andre-Roberts-194,Andre Roberts,/fighter/Harry-Moskowitz-176,Harry Moskowitz,win,loss,KO,Elbow,Joe Hamilton,1,03:15
553,1,/fighter/Chuck-Liddell-192,Chuck Liddell,/fighter/Noe-Hernandez-193,Noe Hernandez,win,loss,Decision,Unanimous,Joe Hamilton,1,12:00
554,8,/fighter/Frank-Shamrock-284,Frank Shamrock,/fighter/Igor-Zinoviev-191,Igor Zinoviev,win,loss, KO,Slam, John McCarthy,1, 0:22
554,7,/fighter/Tsuyoshi-Kosaka-190,Tsuyoshi Kosaka,/fighter/Kimo-Leopoldo-43,Kimo Leopoldo,win,loss,Decision,Unanimous,John McCarthy,1,15:00
554,6,/fighter/Pat-Miletich-188,Pat Miletich,/fighter/Chris-Brennan-64,Chris Brennan,win,loss,Submission,Shoulder Choke,John McCarthy,1,09:02
554,5,/fighter/Jerry-Bohlander-127,Jerry Bohlander,/fighter/Kevin-Jackson-172,Kevin Jackson,win,loss,Technical Submission,Armbar,John McCarthy,1,10:23
554,4,/fighter/Pat-Miletich-188,Pat Miletich,/fighter/Townsend-Saunders-189,Townsend Saunders,win,loss,Decision,Split,Joe Hamilton,1,15:00
554,3,/fighter/Mikey-Burnett-186,Mikey Burnett,/fighter/Eugenio-Tadeu-187,Eugenio Tadeu,win,loss,TKO,Punches,Joe Hamilton,1,09:46
554,2,/fighter/Chris-Brennan-64,Chris Brennan,/fighter/Courtney-Turner-285,Courtney Turner,win,loss,Submission,Armbar,Joe Hamilton,1,04:20
554,1,/fighter/LaVerne-Clark-184,LaVerne Clark,/fighter/Josh-Stuart-185,Josh Stuart,win,loss,TKO,Punches,Joe Hamilton,1,01:15
555,7,/fighter/Randy-Couture-166,Randy Couture,/fighter/Maurice-Smith-175,Maurice Smith,win,loss, Decision,Majority, John McCarthy,1, 21:00
555,6,/fighter/Kazushi-Sakuraba-84,Kazushi Sakuraba,/fighter/Marcus-Silveira-183,Marcus Silveira,win,loss,Submission,Armbar,John McCarthy,1,03:44
555,5,/fighter/Vitor-Belfort-156,Vitor Belfort,/fighter/Joe-Charles-46,Joe Charles,win,loss,Submission,Armbar,John McCarthy,1,04:03
555,4,/fighter/Frank-Shamrock-284,Frank Shamrock,/fighter/Kevin-Jackson-172,Kevin Jackson,win,loss,Submission,Armbar,John McCarthy,1,00:16
555,3,/fighter/Kazushi-Sakuraba-84,Kazushi Sakuraba,/fighter/Marcus-Silveira-183,Marcus Silveira,NC,NC,No Contest,Premature Stoppage,John McCarthy,1,01:50
555,2,/fighter/David-Abbott-110,David Abbott,/fighter/Yoji-Anjo-182,Yoji Anjo,win,loss,Decision,Unanimous,John McCarthy,1,15:00
555,1,/fighter/Tra-Telligman-157,Tra Telligman,/fighter/Brad-Kohler-181,Brad Kohler,win,loss,Submission,Armbar,John McCarthy,1,10:05
556,7,/fighter/Maurice-Smith-175,Maurice Smith,/fighter/David-Abbott-110,David Abbott,win,loss, TKO,Leg Kicks, John McCarthy,1, 8:08
556,6,/fighter/Mark-Kerr-71,Mark Kerr,/fighter/Dwayne-Cason-177,Dwayne Cason,win,loss,Submission,Rear-Naked Choke,John McCarthy,1,00:53
556,5,/fighter/Randy-Couture-166,Randy Couture,/fighter/Vitor-Belfort-156,Vitor Belfort,win,loss,TKO,Punches,John McCarthy,1,08:16
556,4,/fighter/Dave-Beneteau-56,Dave Beneteau,/fighter/Carlos-Barreto-180,Carlos Barreto,win,loss,Decision,Unanimous,John McCarthy,1,15:00
556,3,/fighter/Mark-Kerr-71,Mark Kerr,/fighter/Greg-Stott-179,Greg Stott,win,loss,KO,Knee,John McCarthy,1,00:19
556,2,/fighter/Dwayne-Cason-177,Dwayne Cason,/fighter/Houston-Dorr-178,Houston Dorr,win,loss,TKO,Punches,Joe Hamilton,1,03:43
556,1,/fighter/Alex-Hunter-170,Alex Hunter,/fighter/Harry-Moskowitz-176,Harry Moskowitz,win,loss,Decision,Split,Joe Hamilton,1,10:00
557,9,/fighter/Maurice-Smith-175,Maurice Smith,/fighter/Mark-Coleman-136,Mark Coleman,win,loss, Decision,Unanimous, John McCarthy,1, 21:00
557,8,/fighter/Mark-Kerr-71,Mark Kerr,/fighter/Dan-Bobish-174,Dan Bobish,win,loss,Submission,Chin to the Eye,John McCarthy,1,01:38
557,7,/fighter/Kevin-Jackson-172,Kevin Jackson,/fighter/Tony-Fryklund-168,Tony Fryklund,win,loss,Submission,Rear-Naked Choke,John McCarthy,1,00:44
557,6,/fighter/Dan-Bobish-174,Dan Bobish,/fighter/Brian-Johnston-137,Brian Johnston,win,loss,Submission,Forearm Choke,John McCarthy,1,02:10
557,5,/fighter/Mark-Kerr-71,Mark Kerr,/fighter/Moti-Horenstein-139,Moti Horenstein,win,loss,TKO,Punches,John McCarthy,1,02:22
557,4,/fighter/Kevin-Jackson-172,Kevin Jackson,/fighter/Todd-Butler-173,Todd Butler,win,loss,TKO,Submission to Punches,John McCarthy,1,01:27
557,3,/fighter/Joe-Moreira-126,Joe Moreira,/fighter/Yuri-Vaulin-171,Yuri Vaulin,win,loss,Decision,Unanimous,John McCarthy,1,15:00
557,2,/fighter/Alex-Hunter-170,Alex Hunter,/fighter/Sam-Fulton-141,Sam Fulton,win,loss,TKO,Punches,John McCarthy,1,02:22
557,1,/fighter/Tony-Fryklund-168,Tony Fryklund,/fighter/Donnie-Chappell-169,Donnie Chappell,win,loss,Submission,Choke,John McCarthy,1,01:31
558,9,/fighter/Vitor-Belfort-156,Vitor Belfort,/fighter/David-Abbott-110,David Abbott,win,loss, TKO,Punches, John McCarthy,1, 0:52
558,8,/fighter/Randy-Couture-166,Randy Couture,/fighter/Steven-Graham-164,Steven Graham,win,loss,TKO,Punches,John McCarthy,1,03:13
558,7,/fighter/Guy-Mezger-14,Guy Mezger,/fighter/Tito-Ortiz-158,Tito Ortiz,win,loss,Submission,Guillotine Choke,John McCarthy,1,03:00
558,6,/fighter/Randy-Couture-166,Randy Couture,/fighter/Tony-Halme-167,Tony Halme,win,loss,Submission,Rear-Naked Choke,John McCarthy,1,00:56
558,5,/fighter/Steven-Graham-164,Steven Graham,/fighter/Dmitri-Stepanov-165,Dmitri Stepanov,win,loss,Submission,Armlock,John McCarthy,1,01:30
558,4,/fighter/Enson-Inoue-12,Enson Inoue,/fighter/Royce-Alger-163,Royce Alger,win,loss,Submission,Armlock,John McCarthy,1,01:36
558,3,/fighter/Guy-Mezger-14,Guy Mezger,/fighter/Christophe-Leninger-40,Christophe Leninger,win,loss,Decision,Unanimous,John McCarthy,1,15:00
558,2,/fighter/Jack-Nilson-161,Jack Nilson,/fighter/Saeed-Hosseini-160,Saeed Hosseini,win,loss,TKO,Elbows,Joe Hamilton,1,01:23
558,1,/fighter/Tito-Ortiz-158,Tito Ortiz,/fighter/Wes-Albritton-159,Wes Albritton,win,loss,TKO,Punches,Joe Hamilton,1,00:31
559,9,/fighter/Mark-Coleman-136,Mark Coleman,/fighter/Dan-Severn-52,Dan Severn,win,loss, Submission,Scarf Hold, John McCarthy,1, 2:57
559,8,/fighter/Vitor-Belfort-156,Vitor Belfort,/fighter/Scott-Ferrozzo-128,Scott Ferrozzo,win,loss,TKO,Punches,John McCarthy,1,00:43
559,7,/fighter/Jerry-Bohlander-127,Jerry Bohlander,/fighter/Nick-Sanzo-148,Nick Sanzo,win,loss,Submission,Crucifix Choke,John McCarthy,1,00:39
559,6,/fighter/Vitor-Belfort-156,Vitor Belfort,/fighter/Tra-Telligman-157,Tra Telligman,win,loss,TKO,Cut,John McCarthy,1,01:17
559,5,/fighter/Scott-Ferrozzo-128,Scott Ferrozzo,/fighter/Jim-Mullen-155,Jim Mullen,win,loss,TKO,Punches,John McCarthy,1,08:02
559,4,/fighter/Kazuo-Takahashi-153,Kazuo Takahashi,/fighter/Wallid-Ismail-154,Wallid Ismail,win,loss,Decision,Unanimous,John McCarthy,1,15:00
559,3,/fighter/Jerry-Bohlander-127,Jerry Bohlander,/fighter/Rainy-Martinez-152,Rainy Martinez,win,loss,Submission,Rear-Naked Choke,John McCarthy,1,01:18
559,2,/fighter/Justin-Martin-150,Justin Martin,/fighter/Eric-Martin-151,Eric Martin,win,loss,Submission,Heel Hook,John McCarthy,1,00:14
559,1,/fighter/Nick-Sanzo-148,Nick Sanzo,/fighter/Jackie-Lee-149,Jackie Lee,win,loss,TKO,Punches,John McCarthy,1,00:48
560,10,/fighter/Don-Frye-124,Don Frye,/fighter/David-Abbott-110,David Abbott,win,loss, Submission,Rear-Naked Choke, John McCarthy,1, 1:22
560,9,/fighter/David-Abbott-110,David Abbott,/fighter/Steve-Nelmark-147,Steve Nelmark,win,loss,KO,Punch,John McCarthy,1,01:03
560,8,/fighter/Don-Frye-124,Don Frye,/fighter/Mark-Hall-118,Mark Hall,win,loss,Submission,Achilles Lock,John McCarthy,1,00:20
560,7,/fighter/Ken-Shamrock-4,Ken Shamrock,/fighter/Brian-Johnston-137,Brian Johnston,win,loss,Submission,Forearm Choke,John McCarthy,1,05:48
560,6,/fighter/Kimo-Leopoldo-43,Kimo Leopoldo,/fighter/Paul-Varelans-112,Paul Varelans,win,loss,TKO,Corner Stoppage,John McCarthy,1,09:08
560,5,/fighter/David-Abbott-110,David Abbott,/fighter/Cal-Worsham-113,Cal Worsham,win,loss,TKO,Submission to Punches,John McCarthy,1,02:51
560,4,/fighter/Don-Frye-124,Don Frye,/fighter/Gary-Goodridge-129,Gary Goodridge,win,loss,Submission,Fatigue,John McCarthy,1,11:19
560,3,/fighter/Tai-Bowden-6950,Tai Bowden,/fighter/Jack-Nilson-161,Jack Nilson,win,loss,TKO,Submission to Headbutts,Joe Hamilton,1,04:46
560,2,/fighter/Steve-Nelmark-147,Steve Nelmark,/fighter/Marcus-Bossett-54,Marcus Bossett,win,loss,Submission,Shoulder Choke,Joe Hamilton,1,01:37
560,1,/fighter/Mark-Hall-118,Mark Hall,/fighter/Felix-Mitchell-45,Felix Mitchell,win,loss,TKO,Punches,Joe Hamilton,1,01:45
561,8,/fighter/Scott-Ferrozzo-128,Scott Ferrozzo,/fighter/David-Abbott-110,David Abbott,win,loss, Decision,Unanimous, John McCarthy,1, 15:00
561,7,/fighter/Mark-Coleman-136,Mark Coleman,/fighter/Brian-Johnston-137,Brian Johnston,win,loss,TKO,Submission to Punches,John McCarthy,1,02:20
561,6,/fighter/Jerry-Bohlander-127,Jerry Bohlander,/fighter/Fabio-Gurgel-146,Fabio Gurgel,win,loss,Decision,Unanimous,John McCarthy,1,15:00
561,5,/fighter/David-Abbott-110,David Abbott,/fighter/Sam-Adkins-122,Sam Adkins,win,loss,Submission,Forearm Choke,John McCarthy,1,02:06
561,4,/fighter/Brian-Johnston-137,Brian Johnston,/fighter/Reza-Nasri-145,Reza Nasri,win,loss,KO,Punches,John McCarthy,1,00:28
561,3,/fighter/Mark-Coleman-136,Mark Coleman,/fighter/Julian-Sanchez-144,Julian Sanchez,win,loss,Submission,Scarf Hold,John McCarthy,1,00:45
561,2,/fighter/Roberto-Traven-142,Roberto Traven,/fighter/Dave-Berry-143,Dave Berry,win,loss,TKO,Submission to Punches,John McCarthy,1,01:23
561,1,/fighter/Scott-Ferrozzo-128,Scott Ferrozzo,/fighter/Sam-Fulton-141,Sam Fulton,win,loss,TKO,Injury,Joe Hamilton,1,01:45
562,9,/fighter/Mark-Coleman-136,Mark Coleman,/fighter/Don-Frye-124,Don Frye,win,loss, TKO,Punches, John McCarthy,1, 11:34
562,8,/fighter/Mark-Coleman-136,Mark Coleman,/fighter/Gary-Goodridge-129,Gary Goodridge,win,loss,Submission,Exhaustion,John McCarthy,1,07:00
562,7,/fighter/Don-Frye-124,Don Frye,/fighter/Brian-Johnston-137,Brian Johnston,win,loss,TKO,Submission to Elbow,John McCarthy,1,04:37
562,6,/fighter/Gary-Goodridge-129,Gary Goodridge,/fighter/John-Campetella-140,John Campetella,win,loss,KO,Punches,John McCarthy,1,01:28
562,5,/fighter/Mark-Coleman-136,Mark Coleman,/fighter/Moti-Horenstein-139,Moti Horenstein,win,loss,TKO,Submission to Punches,John McCarthy,1,02:43
562,4,/fighter/Brian-Johnston-137,Brian Johnston,/fighter/Scott-Fiedler-138,Scott Fiedler,win,loss,TKO,Submission to Punches,John McCarthy,1,02:25
562,3,/fighter/Don-Frye-124,Don Frye,/fighter/Mark-Hall-118,Mark Hall,win,loss,TKO,Punches,John McCarthy,1,10:21
562,2,/fighter/Sam-Adkins-122,Sam Adkins,/fighter/Felix-Mitchell-45,Felix Mitchell,win,loss,Decision,Unanimous,John McCarthy,1,10:00
562,1,/fighter/Geza-Kalman-115,Geza Kalman,/fighter/Dieuseul-Berto-2007,Dieuseul Berto,win,loss,TKO,Punches,John McCarthy,1,05:57
563,7,/fighter/Dan-Severn-52,Dan Severn,/fighter/Ken-Shamrock-4,Ken Shamrock,win,loss, Decision,Split, John McCarthy,1, 30:00
563,6,/fighter/Don-Frye-124,Don Frye,/fighter/Amaury-Bitetti-135,Amaury Bitetti,win,loss,TKO,Punches,John McCarthy,1,09:22
563,5,/fighter/Mark-Hall-118,Mark Hall,/fighter/Koji-Kitao-134,Koji Kitao,win,loss,TKO,Doctor Stoppage,John McCarthy,1,00:40
563,4,/fighter/Mark-Schultz-133,Mark Schultz,/fighter/Gary-Goodridge-129,Gary Goodridge,win,loss,TKO,Cut,John McCarthy,1,12:00
563,3,/fighter/Rafael-Carino-131,Rafael Carino,/fighter/Matt-Andersen-132,Matt Andersen,win,loss,TKO,Punches,John McCarthy,1,05:32
563,2,/fighter/Cal-Worsham-113,Cal Worsham,/fighter/Zane-Frazier-18,Zane Frazier,win,loss,TKO,Punches,John McCarthy,1,03:14
563,1,/fighter/Steve-Nelmark-147,Steve Nelmark,/fighter/Tai-Bowden-6950,Tai Bowden,win,loss,TKO,Doctor Stoppage,John McCarthy,1,07:25
564,9,/fighter/Don-Frye-124,Don Frye,/fighter/Gary-Goodridge-129,Gary Goodridge,win,loss, Submission,Position, John McCarthy,1, 2:14
564,8,/fighter/Ken-Shamrock-4,Ken Shamrock,/fighter/Kimo-Leopoldo-43,Kimo Leopoldo,win,loss,Submission,Kneebar,John McCarthy,1,04:24
564,7,/fighter/Gary-Goodridge-129,Gary Goodridge,/fighter/Jerry-Bohlander-127,Jerry Bohlander,win,loss,TKO,Punches,John McCarthy,1,05:31
564,6,/fighter/Don-Frye-124,Don Frye,/fighter/Sam-Adkins-122,Sam Adkins,win,loss,TKO,Doctor Stoppage,John McCarthy,1,00:48
564,5,/fighter/Gary-Goodridge-129,Gary Goodridge,/fighter/Paul-Herrera-130,Paul Herrera,win,loss,KO,Elbows,John McCarthy,1,00:13
564,4,/fighter/Jerry-Bohlander-127,Jerry Bohlander,/fighter/Scott-Ferrozzo-128,Scott Ferrozzo,win,loss,Submission,Guillotine Choke,John McCarthy,1,09:03
564,3,/fighter/Paul-Varelans-112,Paul Varelans,/fighter/Joe-Moreira-126,Joe Moreira,win,loss,Decision,Unanimous,John McCarthy,1,10:00
564,2,/fighter/Don-Frye-124,Don Frye,/fighter/Thomas-Ramirez-125,Thomas Ramirez,win,loss,KO,Punch,John McCarthy,1,00:08
564,1,/fighter/Sam-Adkins-122,Sam Adkins,/fighter/Keith-Mielke-123,Keith Mielke,win,loss,TKO,Submission to Punches,John McCarthy,1,00:50
565,9,/fighter/Dan-Severn-52,Dan Severn,/fighter/Oleg-Taktarov-47,Oleg Taktarov,win,loss, Decision,Unanimous, John McCarthy,1, 30:00
565,8,/fighter/Oleg-Taktarov-47,Oleg Taktarov,/fighter/Marco-Ruas-120,Marco Ruas,win,loss,Decision,Unanimous,John McCarthy,1,18:00
