id,fighter_name,nickname,birth_date,age,country,height_cm,weight_kg,association,weight_class,wins,losses
/fighter/Romero-Cotton-260493,Romero Cotton,,06/03/1990,31,United States,177.8,83.91,American Kickboxing Academy,Middleweight,5,5
/fighter/Harold-Howard-41,Harold Howard,,,,Canada,187.96,108.86,,Heavyweight,1,1
/fighter/Ricky-Glenn-20171,Ricky Glenn,The Gladiator,12/04/1989,32,United States,182.88,70.31,Team Alpha Male,Lightweight,22,22
/fighter/Michelle-Pearce-136223,Michelle Pearce,,23/10/1974,46,United States,162.56,58.97,,Bantamweight,1,1
/fighter/Ngabdi-Mulyadi-31817,Ngabdi Mulyadi,Ngabdi MM,,,Indonesia,0.0,65.77,Lindu Aji Fighting Club,Featherweight,12,12
/fighter/Tony-Roberts-19974,Tony Roberts,The Tractor,,,United States,187.96,103.87,Remix MMA,Heavyweight,13,13
/fighter/Rafael-Alves-96651,Rafael Alves,The Turn,11/10/1990,30,Brazil,170.18,70.31,MMA Masters,Lightweight,19,19
/fighter/Tabatha-Ann-Watkins-272049,Tabatha Ann Watkins,Batgirl,23/11/1994,26,United States,160.02,48.08,Scorpion Fighting System,Atomweight,3,3
/fighter/Ariane-Lipski-147487,Ariane Lipski,Queen of Violence,26/01/1994,27,Brazil,167.64,56.7,Rasthai,Flyweight,13,13
/fighter/Brandon-Warne-90833,Brandon Warne,,,,United States,0.0,56.7,Team Bombsquad,Flyweight,1,1
/fighter/Kenyon-Jackson-112687,Kenyon Jackson,,02/10/1985,35,United States,182.88,77.11,,Welterweight,4,4
/fighter/Jason-Witt-127671,Jason Witt,The Vanilla Gorilla,07/11/1986,34,United States,177.8,77.11,Glory MMA & Fitness,Welterweight,19,19
/fighter/Kemran-Lachinov-79187,Kemran Lachinov,Killer Kem,19/07/1990,31,United States,175.26,77.11,Team Link,Welterweight,10,10
/fighter/Nikko-Jackson-75598,Nikko Jackson,,19/03/1991,30,United States,175.26,70.31,Team Undisputed Gladiators,Lightweight,2,2
/fighter/John-Allan-114875,John Allan,The Hunter,22/02/1993,28,Brazil,185.42,92.99,Chute Boxe,Light Heavyweight,13,13
/fighter/Ernest-James-220189,Ernest James,,,,United States,190.5,118.39,American Kickboxing Academy,Heavyweight,1,1
/fighter/Mor-Atias-267215,Mor Atias,The Policeman,,,Israel,172.72,70.31,,Lightweight,1,1
/fighter/Darren-Smith-Jr-60553,Darren Smith Jr.,Hollywood,05/04/1987,34,United States,175.26,71.67,OC Kickboxing,Welterweight,16,16
/fighter/Raymond-Tan-88833,Raymond Tan,,19/07/1987,34,Malaysia,180.34,61.23,Penang Top Team,Bantamweight,2,2
/fighter/Przemyslaw-Mysiala-12648,Przemyslaw Mysiala,Misiek,08/09/1982,38,Poland,180.34,92.53,London Shootfighters,Light Heavyweight,24,24
/fighter/Leonard-Garcia-2815,Leonard Garcia,Bad Boy,14/07/1979,42,United States,175.26,65.77,Jackson-Wink MMA,Featherweight,18,18
/fighter/Holly-Holm-75125,Holly Holm,The Preacher's Daughter,17/10/1981,39,United States,172.72,65.77,Jackson-Wink MMA,Featherweight,14,14
/fighter/Colby-Covington-57269,Colby Covington,Chaos,22/02/1988,33,United States,180.34,76.66,MMA Masters,Welterweight,16,16
/fighter/Joe-Schilling-28129,Joe Schilling,Stitch 'Em Up,13/01/1984,37,United States,190.5,83.91,,Middleweight,4,4
/fighter/Yves-Landu-63101,Yves Landu,You Know,,,France,172.72,70.31,Snake Team,Lightweight,16,16
/fighter/John-Orr-30691,John Orr,,02/12/1983,37,United States,187.96,116.57,K2L Grindhouse,Heavyweight,6,6
/fighter/JohnRoss-Harkins-163605,John-Ross Harkins,,01/07/1986,35,Scotland,172.72,77.11,Alba Dornadair MMA team,Welterweight,2,2
/fighter/Mark-Hughes-268,Mark Hughes,,13/10/1973,47,United States,172.72,83.91,Miletich Martial Arts,Middleweight,6,6
/fighter/Brogan-StewartNg-124477,Brogan Stewart-Ng,Broken Heart,,,United States,175.26,65.77,F.A. Group Muay Thai Gym,Featherweight,2,2
/fighter/Travis-Fulton-80,Travis Fulton,The Ironman,29/05/1977,,United States,182.88,92.99,Team Peak Performance,Light Heavyweight,255,255
/fighter/Dawond-Pickney-168561,Dawond Pickney,,02/07/1978,43,United States,177.8,70.31,,Lightweight,17,17
/fighter/Wagner-Campos-22197,Wagner Campos,Galeto,31/07/1981,40,Brazil,167.64,65.77,Fight Only,Featherweight,12,12
/fighter/Mitch-Jackson-41621,Mitch Jackson,,,,United States,0.0,65.77,American Top Team Savage,Featherweight,19,19
/fighter/Bryony-Tyrell-145135,Bryony Tyrell,,,,England,0.0,52.16,Exiles MMA,Strawweight,4,4
/fighter/Colin-Fletcher-34621,Colin Fletcher,Freakshow,08/01/1983,38,England,187.96,77.11,Unity Gym,Welterweight,16,16
/fighter/Kyle-Bochniak-86246,Kyle Bochniak,Crash,05/02/1987,34,United States,170.18,65.77,Broadway Jiu-Jitsu,Featherweight,10,10
/fighter/Jason-Meisel-85979,Jason Meisel,,,,Canada,177.8,72.12,House of Champions,Welterweight,5,5
/fighter/Sung-Jong-Lee-244483,Sung Jong Lee,,,,South Korea,167.64,70.31,Cheonan Gym,Lightweight,4,4
/fighter/Antonio-McKee-515,Antonio McKee,Mandingo,12/03/1970,51,United States,172.72,70.31,Bodyshop Fitness Team,Lightweight,30,30
/fighter/Jim-Wallhead-12903,Jim Wallhead,Judo,08/04/1980,41,England,177.8,77.11,London Shootfighters,Welterweight,31,31
/fighter/Jenel-Lausa-86123,Jenel Lausa,The Demolition Man,01/08/1988,33,Philippines,165.1,56.7,Team Capanay,Flyweight,7,7
/fighter/Jimmy-Jones-51226,Jimmy Jones,Rabbit,10/08/1986,35,United States,180.34,68.95,Xtreme Couture,Lightweight,4,4
/fighter/Kywan-Gracie-337109,Kywan Gracie,,,,Brazil,180.34,83.91,,Middleweight,1,1
/fighter/Phil-Harris-8753,Phil Harris,Billy,09/04/1983,38,England,165.1,56.7,Gym01,Flyweight,22,22
/fighter/Cliff-Wright-40852,Cliff Wright,The Goblin,22/01/1979,42,United States,180.34,77.11,Swing First MMA,Welterweight,12,12
/fighter/Fadi-Haiyadre-306565,Fadi Haiyadre,,,,Israel,0.0,77.11,,Welterweight,1,1
/fighter/Erik-Gunha-324289,Erik Gunha,,,,United States,170.18,56.7,American Kickboxing Academy,Flyweight,0,0
/fighter/Lionel-Lanham-46920,Lionel Lanham,The Train,31/08/1980,40,United States,185.42,83.91,Luttrell-Yee MMA,Middleweight,5,5
/fighter/Dom-OGrady-23582,Dom O'Grady,I Hate You So Much,13/09/1981,,United States,182.88,70.31,H8 Squad,Lightweight,16,16
/fighter/Domingos-Barros-190195,Domingos Barros,,07/02/1992,29,Cape Verde,193.04,120.2,Porto Fight Club,Heavyweight,6,6
/fighter/Nicholas-Lee-130325,Nicholas Lee,JJ,14/07/1995,26,Singapore,172.72,56.7,Yorky Mixed Martial Arts,Flyweight,3,3
/fighter/Brian-Ebersole-3015,Brian Ebersole,Bad Boy,27/11/1980,40,United States,182.88,77.11,Tiger Muay Thai,Welterweight,51,51
/fighter/Haruo-Ochi-29147,Haruo Ochi,,07/02/1984,37,Japan,160.02,52.16,Paraestra Ehime,Strawweight,19,19
/fighter/Hao-Yi-Jie-183209,Hao Yi Jie,,28/06/1996,25,China,0.0,56.7,Shunyuan Fight Club,Flyweight,0,0
/fighter/Matt-Riddle-34072,Matt Riddle,Deep Waters,18/01/1986,35,United States,185.42,77.11,Throwdown,Welterweight,8,8
/fighter/Chad-Griggs-15932,Chad Griggs,The Grave Digger,15/05/1978,43,United States,190.5,92.99,Apex MMA,Light Heavyweight,11,11
/fighter/Lara-Procopio-164341,Lara Procopio,,14/11/1995,25,Brazil,162.56,56.7,Nova Uniao,Flyweight,7,7
/fighter/Cody-Jones-232809,Cody Jones,,06/10/1992,28,United States,185.42,77.11,,Welterweight,7,7
/fighter/Marlen-Magee-128923,Marlen Magee,,02/10/1980,40,United States,180.34,70.31,Subfighter,Lightweight,4,4
/fighter/William-Macario-69624,William Macario,Patolino,01/07/1991,30,Brazil,180.34,77.11,Pejor,Welterweight,11,11
/fighter/Igor-Araujo-12803,Igor Araujo,,06/12/1980,40,Brazil,185.42,77.11,Jackson-Wink MMA,Welterweight,25,25
/fighter/JJ-Aldrich-75565,J.J. Aldrich,,11/06/1992,29,United States,165.1,56.7,Freedom Fighters,Flyweight,9,9
/fighter/Khuukhenkhuu-Amartuvshin-58593,Khuukhenkhuu Amartuvshin,Amaraa,17/05/1985,36,Mongolia,170.18,70.31,,Lightweight,10,10
/fighter/Murilo-Bustamante-253,Murilo Bustamante,,30/07/1966,55,Brazil,185.42,83.91,Brazilian Top Team,Middleweight,15,15
/fighter/Taylor-Solomon-53696,Taylor Solomon,The King,17/05/1985,36,Canada,185.42,70.31,Iroquois MMA,Lightweight,4,4
/fighter/Sotir-Kichukov-43556,Sotir Kichukov,,19/05/1990,31,Bulgaria,170.18,61.23,Saigon Sports Club,Bantamweight,13,13
/fighter/Mirko-Filipovic-2326,Mirko Filipovic,Cro Cop,10/09/1974,46,Croatia,187.96,106.14,Cro Cop Top Team,Heavyweight,38,38
/fighter/Jozette-Cotton-102295,Jozette Cotton,The #1 Headbusta,17/03/1988,33,United States,175.26,68.04,Premier Combat Center,Lightweight,8,8
/fighter/Shaun-Taylor-64664,Shaun Taylor,The Disgrace,,,Scotland,0.0,83.91,Dinky Ninjas,Middleweight,8,8
/fighter/Hlit-Hlit-Lay-201791,Hlit  Hlit Lay,,04/03/1995,26,Myanmar,165.1,65.77,A Phyu Yaung Thway Thit,Featherweight,0,0
/fighter/Laureano-Staropoli-141271,Laureano Staropoli,El Matador,27/02/1993,28,Argentina,185.42,83.91,Chute Boxe Diego Lima,Middleweight,9,9
/fighter/Christopher-Reyes-313753,Christopher Reyes,,,,United States,172.72,83.91,,Middleweight,0,0
/fighter/Rafael-Silva-10865,Rafael Silva,The Machine,22/06/1978,43,Portugal,177.8,85.28,RS Team,Light Heavyweight,40,40
/fighter/Rebecca-Bryggman-310587,Rebecca Bryggman,Starr,,,United States,160.02,47.63,Kai MMA,Atomweight,0,0
/fighter/Steve-Vigneault-900,Steve Vigneault,Lion Heart,14/02/1978,43,Canada,177.8,76.66,Tristar Gym,Welterweight,12,12
/fighter/Donnie-Bell-79137,Donnie Bell,Da Bomber,29/08/1990,30,United States,167.64,70.31,Arlington MMA,Lightweight,8,8
/fighter/David-Levicki-28,David Levicki,,,,United States,195.58,131.54,,Super Heavyweight,1,1
/fighter/Brad-Robison-252957,Brad Robison,,24/01/1984,37,United States,0.0,64.86,,Featherweight,0,0
/fighter/Deividas-Taurosevicius-5729,Deividas Taurosevicius,Taurus,28/08/1977,43,United States,175.26,66.22,Taurus MMA,Featherweight,17,17
/fighter/Dean-Hancock-191227,Dean Hancock,The Hammer,,,United States,175.26,70.31,Teixeira MMA & Fitness,Lightweight,4,4
/fighter/Saiful-Merican-125371,Saiful Merican,The Vampire,13/10/1988,32,Malaysia,165.1,56.7,Merican Muay Thai Gym,Flyweight,5,5
/fighter/Torrance-Taylor-14494,Torrance Taylor,The Tyrant,11/10/1987,33,United States,170.18,70.31,Rising Dragon Fight Team,Lightweight,13,13
/fighter/Xiaoyang-Liu-144365,Xiaoyang Liu,,17/06/1991,30,China,167.64,56.7,Team BKS,Flyweight,4,4
/fighter/Sean-Felton-204125,Sean Felton,Superfly,11/10/1990,30,United States,185.42,70.31,WNY MMA,Lightweight,5,5
/fighter/Jason-Day-6811,Jason Day,Dooms,18/03/1979,42,Canada,182.88,83.91,Champion's Creed MMA,Middleweight,19,19
/fighter/David-Heath-11483,David Heath,The Headhunter,02/10/1976,44,United States,180.34,92.08,Absolute Combat Alliance,Light Heavyweight,18,18
/fighter/DeAnna-Bennett-75456,DeAnna Bennett,Vitamin D,18/11/1984,36,United States,162.56,57.15,The Pit Elevated Fight Team,Flyweight,10,10
/fighter/Kenichi-Yamamoto-236,Kenichi Yamamoto,,11/07/1976,45,Japan,180.34,83.91,Power of Dream,Middleweight,5,5
/fighter/Jamario-Mulder-156835,Jamario Mulder,Mandingo,17/08/1995,25,United States,170.18,79.38,The Weapons Factory,Middleweight,2,2
/fighter/Yong-Hu-251783,Yong Hu,Wolf Warrior,,,China,167.64,56.7,Fighting Brothers,Flyweight,7,7
/fighter/Shahbulat-Shamhalaev-51554,Shahbulat Shamhalaev,Assassin,27/08/1983,37,Russia,167.64,65.77,American Top Team,Featherweight,11,11
/fighter/Goran-Reljic-10165,Goran Reljic,Ghost,20/03/1984,37,Croatia,190.5,92.99,Renbukai Training Center,Light Heavyweight,20,20
/fighter/Bernard-Soriano-68319,Bernard Soriano,Burn / Hitman,,,Philippines,172.72,65.77,Round 1,Featherweight,3,3
/fighter/Anjela-Pink-195915,Anjela Pink,,,,United States,162.56,58.51,,Bantamweight,0,0
/fighter/Manuel-Meraz-118167,Manuel Meraz,Manny,18/06/1978,43,United States,182.88,77.11,,Welterweight,12,12
/fighter/Zorobabel-Moreira-41618,Zorobabel Moreira,Zoro,18/05/1983,38,Brazil,187.96,70.31,,Lightweight,8,8
/fighter/Rob-Fenicle-66115,Rob Fenicle,Big Papagiorgio,,,United States,167.64,70.31,Northern Illinois Combat Club,Lightweight,2,2
/fighter/Ian-Cleary-78149,Ian Cleary,Concrete,,,Ireland,0.0,61.23,Primal MMA,Bantamweight,1,1
/fighter/Josh-Barnes-28746,Josh Barnes,,,,United States,195.58,117.93,,Heavyweight,6,6
/fighter/Roosevelt-Roberts-191653,Roosevelt Roberts,The Predator,11/02/1994,27,United States,185.42,70.31,Adrenaline Martial Arts,Lightweight,10,10
/fighter/Derek-Brunson-68494,Derek Brunson,,04/01/1984,37,United States,185.42,84.37,Sanford MMA,Middleweight,22,22
/fighter/James-Boran-45309,James Boran,The American Outlaw,,,United States,190.5,76.66,Dragon Lair Academy,Welterweight,6,6
/fighter/Marko-Damiani-162985,Marko Damiani,,,,United States,0.0,70.31,Black House,Lightweight,0,0
/fighter/Drex-Zamboanga-148113,Drex Zamboanga,T-Rex,07/06/1989,32,Philippines,172.72,64.86,Tough Guys International,Featherweight,8,8
/fighter/Johnny-Marigo-204045,Johnny Marigo,Soldier of Christ,20/12/1993,27,Brazil,172.72,61.23,Laselva MMA,Bantamweight,4,4
/fighter/Juan-Archuleta-142485,Juan Archuleta,The Spaniard,13/09/1987,33,United States,172.72,61.23,Joe Stevenson's Cobra Kai,Bantamweight,25,25
/fighter/Joe-Neal-93107,Joe Neal,Nine Lives,29/07/1986,35,United States,167.64,61.23,Skrap Pack,Bantamweight,6,6
/fighter/Marius-Zaromskis-15180,Marius Zaromskis,The Whitemare,30/07/1980,41,Lithuania,175.26,77.11,American Kickboxing Academy,Welterweight,23,23
/fighter/David-Meak-108787,David Meak,,,,Australia,0.0,65.77,Chau Kaizen,Featherweight,1,1
/fighter/Fabio-Gurgel-146,Fabio Gurgel,,18/01/1970,51,Brazil,182.88,92.99,Alliance,Light Heavyweight,3,3
/fighter/Victoria-Lee-339305,Victoria Lee,The Prodigy,,,United States,165.1,52.16,United MMA Hawaii,Strawweight,2,2
/fighter/Cesar-Arzamendia-87012,Cesar Arzamendia,Goku,31/01/1991,30,Paraguay,180.34,70.31,Paraguay Combat Team,Lightweight,9,9
/fighter/Thiago-Rela-68232,Thiago Rela,,28/06/1989,32,Brazil,195.58,77.11,Renzo Gracie Jiu-Jitsu,Welterweight,10,10
/fighter/Jamie-Mullarkey-68104,Jamie Mullarkey,,17/08/1994,26,Australia,172.72,70.31,Magnus MMA,Lightweight,13,13
/fighter/Karl-Albrektsson-115015,Karl Albrektsson,King,27/09/1993,27,Sweden,187.96,92.99,Pancrase Gym Sweden,Light Heavyweight,12,12
/fighter/Marcos-Galvao-7536,Marcos Galvao,Loro,23/06/1982,39,Brazil,170.18,61.23,Marcos Galvao MMA,Bantamweight,18,18
/fighter/Hector-Aldana-82725,Hector Aldana,El Charro,17/08/1988,32,Mexico,180.34,77.11,Torture Athletics,Welterweight,4,4
/fighter/Rabin-Catalan-46289,Rabin Catalan,The Rock,26/04/1986,35,Philippines,162.56,52.16,Deftac,Strawweight,4,4
/fighter/Andrew-Calandrelli-11348,Andrew Calandrelli,,,,United States,175.26,70.31,Ultimate MMA CT,Lightweight,6,6
/fighter/Steve-Berger-1303,Steve Berger,The Red Nose Pitbull,20/05/1973,48,United States,177.8,77.11,Berger MMA,Welterweight,20,20
/fighter/Bobby-Flynn-64007,Bobby Flynn,,,,United States,0.0,77.11,Pro-Elite Training Center,Welterweight,6,6
/fighter/Pietro-Penini-177121,Pietro Penini,King Kong,03/02/1993,28,Italy,185.42,83.91,Aurora MMA,Middleweight,9,9
/fighter/Bashir-Ahmad-99781,Bashir Ahmad,Somchai,12/10/1982,38,Pakistan,170.18,65.77,Team Quest Thailand,Featherweight,4,4
/fighter/Patrick-Smith-21,Patrick Smith,,28/08/1963,,United States,187.96,102.06,,Heavyweight,20,20
/fighter/Eko-Roni-Saputra-320023,Eko Roni Saputra,,02/05/1991,30,Indonesia,162.56,61.23,Evolve MMA,Bantamweight,4,4
/fighter/Brok-Weaver-53819,Brok Weaver,Chata Tuska,05/12/1991,29,United States,182.88,77.11,American Top Team,Welterweight,17,17
/fighter/Ricardo-Abreu-82392,Ricardo Abreu,Demente,27/04/1984,37,Brazil,180.34,83.91,Wand Fight Team,Middleweight,5,5
/fighter/Joe-Ellenberger-14173,Joe Ellenberger,Excalibur,28/03/1985,36,United States,172.72,70.31,Premier Combat Center,Lightweight,15,15
/fighter/Kantharaj-Shankar-Agasa-201747,Kantharaj Shankar Agasa,Kannadiga,,,India,162.56,65.77,Indian Combat Sports Academy,Featherweight,11,11
/fighter/Luis-Vega-34595,Luis Vega,,12/06/1981,40,United States,175.26,65.77,Vega MMA,Featherweight,10,10
/fighter/Ivan-Solomatov-267235,Ivan Solomatov,The Paranormal,20/12/1994,26,Israel,0.0,65.77,,Featherweight,0,0
/fighter/Gasan-Umalatov-53109,Gasan Umalatov,,03/11/1983,37,Russia,180.34,82.1,Astrakhan Top Team,Middleweight,18,18
/fighter/Ciryl-Gane-293973,Ciryl Gane,Bon Gamin,06/05/1990,31,France,195.58,112.04,MMA Factory,Heavyweight,10,10
/fighter/Chris-Spang-40205,Chris Spang,The Kiss,26/11/1987,33,United States,187.96,77.56,J-Sect MMA,Welterweight,6,6
/fighter/Michal-Horejsi-86184,Michal Horejsi,,,,Czech Republic,0.0,63.05,Penta Gym Prague,Featherweight,5,5
/fighter/Jason-Anderson-15984,Jason Anderson,,19/11/1978,42,United States,182.88,99.79,,Heavyweight,13,13
/fighter/Jayme-McKinney-8806,Jayme McKinney,The Gladiator,09/07/1980,41,United States,193.04,120.2,Evolution Fighting System,Heavyweight,6,6
/fighter/Joseph-Lamoureux-59980,Joseph Lamoureux,Sloppy Joe,,,United States,182.88,83.91,South Shore Sport Fighting,Middleweight,6,6
/fighter/Levi-Matan-241929,Levi Matan,,,,Israel,185.42,77.11,Pariente Academy,Welterweight,3,3
/fighter/Mike-Pyle-4577,Mike Pyle,Quicksand,18/09/1975,45,United States,182.88,77.11,Syndicate MMA,Welterweight,27,27
/fighter/Byron-Bloodworth-17355,Byron Bloodworth,,16/08/1983,37,United States,175.26,61.23,Iron Clutch Fitness,Bantamweight,6,6
/fighter/Melinda-Fabian-198055,Melinda Fabian,,25/06/1987,34,Hungary,167.64,56.7,Budapest Top Team,Flyweight,5,5
/fighter/Joselyne-Edwards-156643,Joselyne Edwards,La Pantera,29/09/1995,25,Panama,167.64,61.23,Kings MMA,Bantamweight,10,10
/fighter/Teila-Tuli-16,Teila Tuli,,14/06/1969,52,United States,187.96,188.24,,Super Heavyweight,0,0
/fighter/Mike-Hernandez-61415,Mike Hernandez,Hurricane,22/11/1985,35,United States,165.1,61.23,Michigan Top Team,Bantamweight,11,11
/fighter/Austin-Vanderford-206919,Austin Vanderford,The Gentleman,21/03/1990,31,United States,180.34,83.91,Gracie Barra Portland,Middleweight,11,11
/fighter/Edward-Kelly-130299,Edward Kelly,The Ferocious,01/03/1984,37,Philippines,175.26,65.77,Lakay MMA,Featherweight,13,13
/fighter/Marc-Stevens-15710,Marc Stevens,The Spartan,28/05/1985,36,United States,175.26,77.11,American Top Team Watertown,Welterweight,24,24
/fighter/Dan-Bonnell-16473,Dan Bonnell,,30/05/1980,41,United States,170.18,68.04,Renzo Gracie Jiu-Jitsu NH,Lightweight,11,11
/fighter/Niko-Price-96921,Niko Price,The Hybrid,29/09/1989,31,United States,182.88,77.11,Futures MMA,Welterweight,14,14
/fighter/Nick-Kirk-56533,Nick Kirk,The Big Hurt,12/11/1982,38,United States,162.56,61.23,The Academy,Bantamweight,10,10
/fighter/Heather-Hardy-241201,Heather Hardy,The Heat,25/01/1982,39,United States,165.1,56.7,,Flyweight,2,2
/fighter/Richard-Kallos-287883,Richard  Kallos,Judo,14/03/1988,33,England,172.72,61.23,Fearless MMA,Bantamweight,2,2
/fighter/Arnaud-Lepont-23443,Arnaud Lepont,The Game,13/05/1980,41,Vietnam,172.72,68.04,California Fitness and Yoga,Lightweight,12,12
/fighter/Dominic-Waters-68971,Dominic Waters,Sho Nuff,11/04/1989,32,United States,185.42,77.11,Jackson-Wink MMA,Welterweight,10,10
/fighter/EJ-Brooks-77809,E.J. Brooks,The Pretty Boy,27/11/1985,35,United States,172.72,83.91,St. Charles MMA,Middleweight,14,14
/fighter/Adam-Milstead-60258,Adam Milstead,The Prototype,03/07/1987,34,United States,190.5,92.99,Pittsburgh Fight Club,Light Heavyweight,8,8
/fighter/Dan-Keenan-47228,Dan Keenan,,,,United States,0.0,74.84,,Welterweight,4,4
/fighter/Veronica-Macedo-180217,Veronica Macedo,,30/10/1995,25,Venezuela,160.02,56.7,MMA Factory,Flyweight,6,6
/fighter/Kristof-Midoux-3363,Kristof Midoux,The French Hurricane,30/07/1972,49,France,185.42,99.79,Boxing Squad,Heavyweight,6,6
/fighter/Joey-Roberts-1629,Joey Roberts,,11/11/1977,43,United States,187.96,92.99,Memphis Bad Boyz,Light Heavyweight,4,4
/fighter/Bruna-Vargas-146501,Bruna Vargas,,25/09/1989,31,Brazil,165.1,52.16,Top Brother,Strawweight,4,4
/fighter/Shamil-Gamzatov-136875,Shamil Gamzatov,,09/08/1990,31,Russia,187.96,92.99,Tataev Team,Light Heavyweight,14,14
/fighter/Danni-Neilan-239613,Danni Neilan,,,,Ireland,167.64,52.16,SBG Ireland,Strawweight,4,4
/fighter/Meng-Ding-241311,Meng Ding,,,,China,0.0,74.84,,Welterweight,15,15
/fighter/Luis-Gonzalez-166733,Luis Gonzalez,,26/03/1992,29,England,162.56,53.07,Team Titan,Flyweight,8,8
/fighter/Francisco-Figueiredo-69484,Francisco Figueiredo,Sniper,23/10/1989,31,Brazil,167.64,56.7,Figueiredo Team,Flyweight,12,12
/fighter/Gregory-Maynard-48109,Gregory Maynard,,06/03/1980,41,United States,180.34,117.93,Hells Forty Fight Team,Heavyweight,3,3
/fighter/Lavar-Johnson-9511,Lavar Johnson,Big,11/06/1977,44,United States,190.5,114.76,Pro Buhawe,Heavyweight,18,18
/fighter/Francisco-Trevino-38029,Francisco Trevino,Sitkayan,17/12/1981,39,United States,177.8,70.31,Macaco Gold Team,Lightweight,13,13
/fighter/Ryan-Quinn-41560,Ryan Quinn,,,,United States,172.72,70.31,American Top Team,Lightweight,14,14
/fighter/Matt-Mitrione-49519,Matt Mitrione,Meathead,15/07/1978,43,United States,190.5,115.67,Sanford MMA,Heavyweight,13,13
/fighter/Zebaztian-Kadestam-84857,Zebaztian Kadestam,The Bandit,27/09/1990,30,Sweden,180.34,77.11,Legacy Gym,Welterweight,12,12
/fighter/Su-Mudaerji-228263,Su Mudaerji,Tibetan Eagle,20/01/1996,25,China,172.72,56.7,Enbo Gedou,Flyweight,14,14
/fighter/Carl-Noon-39272,Carl Noon,,,,England,0.0,83.91,Team Kaobon,Middleweight,7,7
/fighter/Kyle-Baker-22545,Kyle Baker,Alley Cat,05/10/1980,40,United States,180.34,77.11,MMA Institute,Welterweight,11,11
/fighter/Christian-Fulgium-24677,Christian Fulgium,,,,United States,177.8,77.11,,Welterweight,8,8
/fighter/Robson-Gracie-Jr-302807,Robson Gracie Jr.,,14/10/1989,31,Brazil,190.5,77.11,Renzo Gracie Jiu-Jitsu,Welterweight,3,3
/fighter/Chris-Fishgold-50861,Chris Fishgold,,06/06/1992,29,England,172.72,67.59,Next Generation UK,Lightweight,18,18
/fighter/Marcin-Held-47065,Marcin Held,,18/01/1992,29,Poland,175.26,70.31,Ankos MMA,Lightweight,27,27
/fighter/Nita-Dea-215187,Nita Dea,,,,Indonesia,160.02,47.63,,Atomweight,0,0
/fighter/Sari-Hleihil-247905,Sari Hleihil,,,,Israel,187.96,77.11,Team Danny Hazan,Welterweight,2,2
/fighter/Ricardo-Funch-24057,Ricardo Funch,Golden Boy,14/08/1980,40,United States,177.8,77.11,Team Link,Welterweight,9,9
/fighter/April-Osenio-191613,April Osenio,,16/04/1994,27,Philippines,160.02,47.63,Team Lakay,Atomweight,2,2
/fighter/Mike-Kyle-3619,Mike Kyle,MAK,31/03/1980,41,United States,190.5,99.79,American Kickboxing Academy,Heavyweight,23,23
/fighter/Ayaka-Miura-164697,Ayaka Miura,,17/09/1990,30,Japan,157.48,52.16,Tribe Tokyo MMA,Strawweight,11,11
/fighter/Donny-Walker-11486,Donny Walker,Eagle Eye,04/01/1980,41,United States,175.26,65.77,GriffonRawl Thaiboxing & MMA Academy,Featherweight,15,15
/fighter/Alexandre-Machado-46437,Alexandre Machado,Bebezao,,,Brazil,0.0,99.79,Machado Team,Heavyweight,9,9
/fighter/Michal-Pasternak-110667,Michal Pasternak,,20/03/1984,37,Poland,187.96,92.99,Okninski MMA,Light Heavyweight,14,14
/fighter/Dave-Strasser-615,Dave Strasser,,13/07/1969,52,United States,177.8,75.75,Freestyle Academy,Welterweight,25,25
/fighter/Tony-Mustard-143515,Tony Mustard,Oosh,,,England,187.96,113.4,Team Fish Tank,Heavyweight,9,9
/fighter/Mike-Otwell-176073,Mike Otwell,Magic,04/05/1989,32,United States,175.26,65.77,,Featherweight,4,4
/fighter/Todd-Butler-173,Todd Butler,,,,United States,185.42,89.81,,Light Heavyweight,1,1
/fighter/Jacob-McClintock-24975,Jacob McClintock,Tick-Tock,25/02/1988,33,United States,187.96,77.11,Charleston Fit & MMA,Welterweight,10,10
/fighter/Heili-Alateng-150691,Heili Alateng,The Mongolian Knight,14/12/1991,29,China,167.64,61.23,Burigude,Bantamweight,14,14
/fighter/Darrick-Minner-92115,Darrick Minner,,28/04/1990,31,United States,172.72,65.77,Glory MMA & Fitness,Featherweight,26,26
/fighter/Amanda-Bobby-Brundage-138223,Amanda Bobby Brundage,ABC,22/10/1991,29,United States,160.02,56.7,Scorpion Fighting System,Flyweight,4,4
/fighter/Chinzo-Machida-13002,Chinzo Machida,,09/03/1977,44,Brazil,175.26,65.77,Machida Karate Academy,Featherweight,5,5
/fighter/Manny-Vazquez-160015,Manny Vazquez,,19/11/1993,27,United States,177.8,61.23,Patriot Grappling Systems,Bantamweight,12,12
/fighter/Louis-Smolka-64792,Louis Smolka,Da Last Samurai,16/07/1991,30,United States,175.26,61.23,Team Oyama,Bantamweight,17,17
/fighter/Josh-Neer-9179,Josh Neer,The Dentist,24/03/1983,38,United States,180.34,77.11,Cesar Gracie Fight Team,Welterweight,36,36
/fighter/Levi-Avera-15414,Levi Avera,The Marine,17/05/1982,39,United States,185.42,77.11,Team Nogueira Tulsa,Welterweight,18,18
/fighter/Antonio-Caruso-126239,Antonio Caruso,The Spartan,24/12/1990,30,Australia,180.34,77.11,Sanford MMA,Welterweight,8,8
