id,match_nr,fighter1_url,fighter2_url,results,win_method,win_details,referee,round,time
/events/UFC-The-Ultimate-Fighter-10-Finale-11054,6,/fighter/Matt-Mitrione-49519,/fighter/Marcus-Jones-25912,win,KO,Punches,Steve Mazzagatti,2,00:10
/events/UFC-The-Ultimate-Fighter-10-Finale-11054,5,/fighter/James-McSweeney-22111,/fighter/Darrill-Schoonover-33084,win,TKO,Punches and Knees,Josh Rosenthal,3,03:20
/events/UFC-The-Ultimate-Fighter-10-Finale-11054,4,/fighter/Jon-Madsen-48820,/fighter/Justin-Wren-21401,win,Decision,Split,Herb Dean,3,05:00
/events/UFC-The-Ultimate-Fighter-10-Finale-11054,3,/fighter/Brian-Stann-14829,/fighter/Rodney-Wallace-33343,win,Decision,Unanimous,Steve Mazzagatti,3,05:00
/events/UFC-The-Ultimate-Fighter-10-Finale-11054,2,/fighter/John-Howard-11798,/fighter/Dennis-Hallman-275,win,KO,Punches,Josh Rosenthal,3,04:55
/events/UFC-The-Ultimate-Fighter-10-Finale-11054,1,/fighter/Mark-Bocek-9781,/fighter/Joe-Brammer-17016,win,Submission,Rear-Naked Choke,Herb Dean,1,03:36
/events/UFC-106-Ortiz-vs-Griffin-2-11053,10,/fighter/Forrest-Griffin-3526,/fighter/Tito-Ortiz-158,win," Decision",Split," Josh Rosenthal",3," 5:00"
/events/UFC-106-Ortiz-vs-Griffin-2-11053,9,/fighter/Josh-Koscheck-9418,/fighter/Anthony-Johnson-17662,win,Submission,Rear-Naked Choke,Mario Yamasaki,2,04:47
/events/UFC-106-Ortiz-vs-Griffin-2-11053,8,/fighter/Paulo-Thiago-13336,/fighter/Jacob-Volkmann-24765,win,Decision,Unanimous,Steve Mazzagatti,3,05:00
/events/UFC-106-Ortiz-vs-Griffin-2-11053,7,/fighter/Antonio-Rogerio-Nogueira-2270,/fighter/Luiz-Cane-17559,win,TKO,Punches,Steve Mazzagatti,1,01:56
/events/UFC-106-Ortiz-vs-Griffin-2-11053,6,/fighter/Amir-Sadollah-34071,/fighter/Phil-Baroni-278,win,Decision,Unanimous,Yves Lavigne,3,05:00
/events/UFC-106-Ortiz-vs-Griffin-2-11053,5,/fighter/Ben-Saunders-10339,/fighter/Marcus-Davis-8592,win,KO,Knees,Josh Rosenthal,1,03:24
/events/UFC-106-Ortiz-vs-Griffin-2-11053,4,/fighter/Kendall-Grove-10126,/fighter/Jake-Rosholt-23322,win,Submission,Triangle Choke,Mario Yamasaki,1,03:59
/events/UFC-106-Ortiz-vs-Griffin-2-11053,3,/fighter/Brian-Foster-17723,/fighter/Brock-Larson-6373,win,TKO,Submission to Punches,Yves Lavigne,2,03:25
/events/UFC-106-Ortiz-vs-Griffin-2-11053,2,/fighter/Caol-Uno-283,/fighter/Fabricio-Camoes-2427,draw,Draw,Majority,Mario Yamasaki,3,05:00
/events/UFC-106-Ortiz-vs-Griffin-2-11053,1,/fighter/George-Sotiropoulos-11702,/fighter/Jason-Dent-8321,win,Submission,Armbar,Yves Lavigne,2,04:36
/events/UFC-105-Couture-vs-Vera-11052,11,/fighter/Randy-Couture-166,/fighter/Brandon-Vera-4886,win," Decision",Unanimous," Marc Goddard",3," 5:00"
/events/UFC-105-Couture-vs-Vera-11052,10,/fighter/Dan-Hardy-10629,/fighter/Mike-Swick-5199,win,Decision,Unanimous,Kevin Mulhall,3,05:00
/events/UFC-105-Couture-vs-Vera-11052,9,/fighter/Michael-Bisping-10196,/fighter/Denis-Kang-935,win,TKO,Punches,Dan Miragliotta,2,04:24
/events/UFC-105-Couture-vs-Vera-11052,8,/fighter/Matt-Brown-14310,/fighter/James-Wilks-10569,win,TKO,Punches,Leon Roberts,3,02:27
/events/UFC-105-Couture-vs-Vera-11052,7,/fighter/Ross-Pearson-11884,/fighter/Aaron-Riley-1567,win,TKO,Doctor Stoppage,Marc Goddard,2,04:38
/events/UFC-105-Couture-vs-Vera-11052,6,/fighter/John-Hathaway-16704,/fighter/Paul-Taylor-6326,win,Decision,Unanimous,Kevin Mulhall,3,05:00
/events/UFC-105-Couture-vs-Vera-11052,5,/fighter/Terry-Etim-13332,/fighter/Shannon-Gugerty-11001,win,Submission,Guillotine Choke,Dan Miragliotta,2,01:24
/events/UFC-105-Couture-vs-Vera-11052,4,/fighter/Nick-Osipczak-30033,/fighter/Matt-Riddle-34072,win,TKO,Punches,Marc Goddard,3,03:53
/events/UFC-105-Couture-vs-Vera-11052,3,/fighter/Dennis-Siver-9817,/fighter/Paul-Kelly-14028,win,TKO,Spinning Back Kick and Punches,Dan Miragliotta,2,02:53
/events/UFC-105-Couture-vs-Vera-11052,2,/fighter/Alexander-Gustafsson-26162,/fighter/Jared-Hamman-15949,win,KO,Punches,Kevin Mulhall,1,00:41
/events/UFC-105-Couture-vs-Vera-11052,1,/fighter/Andre-Winner-17034,/fighter/Roli-Delgado-3669,win,KO,Punches,Leon Roberts,1,03:22
/events/UFC-104-Machida-vs-Shogun-10333,11,/fighter/Lyoto-Machida-7513,/fighter/Mauricio-Rua-5707,win," Decision",Unanimous," Herb Dean",5," 5:00"
/events/UFC-104-Machida-vs-Shogun-10333,10,/fighter/Cain-Velasquez-19102,/fighter/Ben-Rothwell-2262,win,TKO,Punches,Steve Mazzagatti,2,00:58
/events/UFC-104-Machida-vs-Shogun-10333,9,/fighter/Gleison-Tibau-5993,/fighter/Josh-Neer-9179,win,Decision,Unanimous,Josh Rosenthal,3,05:00
/events/UFC-104-Machida-vs-Shogun-10333,8,/fighter/Joe-Stevenson-65,/fighter/Spencer-Fisher-5118,win,TKO,Submission to Elbows,Herb Dean,2,04:03
/events/UFC-104-Machida-vs-Shogun-10333,7,/fighter/Anthony-Johnson-17662,/fighter/Yoshiyuki-Yoshida-12073,win,TKO,Punches,Steve Mazzagatti,1,00:41
/events/UFC-104-Machida-vs-Shogun-10333,6,/fighter/Ryan-Bader-22858,/fighter/Eric-Schafer-13275,win,Decision,Unanimous,Josh Rosenthal,3,05:00
/events/UFC-104-Machida-vs-Shogun-10333,5,/fighter/Pat-Barry-33342,/fighter/Antoni-Hardonk-1518,win,TKO,Punches,Josh Rosenthal,2,02:30
/events/UFC-104-Machida-vs-Shogun-10333,4,/fighter/Chael-Sonnen-4112,/fighter/Yushin-Okami-5569,win,Decision,Unanimous,Steve Mazzagatti,3,05:00
/events/UFC-104-Machida-vs-Shogun-10333,3,/fighter/Jorge-Rivera-2712,/fighter/Rob-Kimmons-9863,win,TKO,Punches,Jason Herzog,3,01:53
/events/UFC-104-Machida-vs-Shogun-10333,2,/fighter/Kyle-Kingsbury-16558,/fighter/Razak-AlHassan-23326,win,Decision,Split,Jason Herzog,3,05:00
/events/UFC-104-Machida-vs-Shogun-10333,1,/fighter/Stefan-Struve-15063,/fighter/Chase-Gormley-22247,win,Submission,Triangle Choke,Jason Herzog,1,04:04
/events/UFC-103-Franklin-vs-Belfort-10444,13,/fighter/Vitor-Belfort-156,/fighter/Rich-Franklin-392,win," TKO",Punches," Yves Lavigne",1," 3:02"
/events/UFC-103-Franklin-vs-Belfort-10444,12,/fighter/Junior-dos-Santos-17272,/fighter/Mirko-Filipovic-2326,win,TKO,Submission to Punch,Dan Miragliotta,3,02:00
/events/UFC-103-Franklin-vs-Belfort-10444,11,/fighter/Paul-Daley-4270,/fighter/Martin-Kampmann-5344,win,TKO,Punches,Yves Lavigne,1,02:31
/events/UFC-103-Franklin-vs-Belfort-10444,10,/fighter/Josh-Koscheck-9418,/fighter/Frank-Trigg-311,win,TKO,Punches,Leon Roberts,1,01:25
/events/UFC-103-Franklin-vs-Belfort-10444,9,/fighter/Tyson-Griffin-11689,/fighter/Hermes-Franca-3068,win,TKO,Punches,Dan Miragliotta,2,03:26
/events/UFC-103-Franklin-vs-Belfort-10444,8,/fighter/Efrain-Escudero-16555,/fighter/Cole-Miller-13133,win,TKO,Punches,Yves Lavigne,1,03:36
/events/UFC-103-Franklin-vs-Belfort-10444,7,/fighter/Tomasz-Drwal-10047,/fighter/Drew-McFedries-2386,win,Submission,Rear-Naked Choke,Leon Roberts,2,01:03
/events/UFC-103-Franklin-vs-Belfort-10444,6,/fighter/Jim-Miller-14463,/fighter/Steve-Lopez-29129,win,TKO,Shoulder Injury,Don Turnage,2,00:48
/events/UFC-103-Franklin-vs-Belfort-10444,5,/fighter/Nik-Lentz-15058,/fighter/Rafaello-Oliveira-37260,win,Decision,Unanimous,Kerry Hatley,3,05:00
/events/UFC-103-Franklin-vs-Belfort-10444,4,/fighter/Rick-Story-25989,/fighter/Brian-Foster-17723,win,Submission,Arm-Triangle Choke,Dan Miragliotta,2,01:09
/events/UFC-103-Franklin-vs-Belfort-10444,3,/fighter/Eliot-Marshall-15104,/fighter/Jason-Brilz-1927,win,Decision,Split,Don Turnage,3,05:00
/events/UFC-103-Franklin-vs-Belfort-10444,2,/fighter/Vladimir-Matyushenko-435,/fighter/Igor-Pokrajac-7621,win,Decision,Unanimous,Leon Roberts,3,05:00
/events/UFC-103-Franklin-vs-Belfort-10444,1,/fighter/Rafael-dos-Anjos-11675,/fighter/Robert-Emerson-5286,win,Decision,Unanimous,Kerry Hatley,3,05:00
/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443,10,/fighter/Nate-Diaz-11451,/fighter/Melvin-Guillard-7431,win," Submission",Guillotine Choke," Herb Dean",2," 2:13"
/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443,9,/fighter/Gray-Maynard-15835,/fighter/Roger-Huerta-10089,win,Decision,Split,Dan Miragliotta,3,05:00
/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443,8,/fighter/Carlos-Condit-6765,/fighter/Jake-Ellenberger-13068,win,Decision,Split,Leon Roberts,3,05:00
/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443,7,/fighter/Nate-Quarry-2383,/fighter/Tim-Credeur-1804,win,Decision,Unanimous,Herb Dean,3,05:00
/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443,6,/fighter/Brian-Stann-14829,/fighter/Steve-Cantwell-12785,win,Decision,Unanimous,Kevin Nix,3,05:00
/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443,5,/fighter/Mike-Pyle-4577,/fighter/Chris-Wilson-9281,win,Submission,Guillotine Choke,Dan Miragliotta,3,02:15
/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443,4,/fighter/CB-Dollaway-22350,/fighter/Jay-Silva-34408,win,Decision,Unanimous,Leon Roberts,3,05:00
/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443,3,/fighter/Jeremy-Stephens-12179,/fighter/Justin-Buchholz-18062,win,TKO,Doctor Stoppage,Kevin Nix,1,03:32
/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443,2,/fighter/Mike-Pierce-25415,/fighter/Brock-Larson-6373,win,Decision,Unanimous,Tom Jones,3,05:00
/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443,1,/fighter/Ryan-Jensen-662,/fighter/Steve-Steinbeiss-21627,win,Technical Submission,Guillotine Choke,Gary Ritter,1,03:56
/events/UFC-102-Couture-vs-Nogueira-10147,11,/fighter/Antonio-Rodrigo-Nogueira-1440,/fighter/Randy-Couture-166,win," Decision",Unanimous," Mario Yamasaki",3," 5:00"
/events/UFC-102-Couture-vs-Nogueira-10147,10,/fighter/Thiago-Silva-14396,/fighter/Keith-Jardine-2638,win,TKO,Punches,Herb Dean,1,01:35
/events/UFC-102-Couture-vs-Nogueira-10147,9,/fighter/Jake-Rosholt-23322,/fighter/Chris-Leben-6258,win,Technical Submission,Arm-Triangle Choke,Yves Lavigne,3,01:30
/events/UFC-102-Couture-vs-Nogueira-10147,8,/fighter/Nate-Marquardt-1712,/fighter/Demian-Maia-14637,win,KO,Punch,Dave Hagen,1,00:21
/events/UFC-102-Couture-vs-Nogueira-10147,7,/fighter/Brandon-Vera-4886,/fighter/Krzysztof-Soszynski-9178,win,Decision,Unanimous,Herb Dean,3,05:00
/events/UFC-102-Couture-vs-Nogueira-10147,6,/fighter/Aaron-Simpson-24986,/fighter/Ed-Herman-6561,win,TKO,Knee Injury,Yves Lavigne,2,00:17
/events/UFC-102-Couture-vs-Nogueira-10147,5,/fighter/Gabriel-Gonzaga-7306,/fighter/Chris-Tuchscherer-10669,win,TKO,Punches,Dave Hagan,1,02:27
/events/UFC-102-Couture-vs-Nogueira-10147,4,/fighter/Mike-Russow-20552,/fighter/Justin-McCully-930,win,Decision,Unanimous,Herb Dean,3,05:00
/events/UFC-102-Couture-vs-Nogueira-10147,3,/fighter/Todd-Duffee-22903,/fighter/Tim-Hague-19599,win,KO,Punches,Mario Yamasaki,1,00:07
/events/UFC-102-Couture-vs-Nogueira-10147,2,/fighter/Mark-Munoz-22411,/fighter/Nick-Catone-23006,win,Decision,Split,Yves Lavigne,3,05:00
/events/UFC-102-Couture-vs-Nogueira-10147,1,/fighter/Evan-Dunham-22038,/fighter/Marcus-Aurelio-4833,win,Decision,Split,Shawn Gregory,3,05:00
/events/UFC-101-Declaration-9925,11,/fighter/BJ-Penn-1307,/fighter/Kenny-Florian-8021,win," Submission",Rear-Naked Choke," Dan Miragliotta",4," 3:54"
/events/UFC-101-Declaration-9925,10,/fighter/Anderson-Silva-1356,/fighter/Forrest-Griffin-3526,win,KO,Punch,Kevin Mulhall,1,03:23
/events/UFC-101-Declaration-9925,9,/fighter/Aaron-Riley-1567,/fighter/Shane-Nelson-11262,win,Decision,Unanimous,Kevin Mulhall,3,05:00
/events/UFC-101-Declaration-9925,8,/fighter/Johny-Hendricks-24539,/fighter/Amir-Sadollah-34071,win,TKO,Punches,Dan Miragliotta,1,00:29
/events/UFC-101-Declaration-9925,7,/fighter/Ricardo-Almeida-11,/fighter/Kendall-Grove-10126,win,Decision,Unanimous,,3,05:00
/events/UFC-101-Declaration-9925,6,/fighter/Kurt-Pellegrino-4153,/fighter/Josh-Neer-9179,win,Decision,Unanimous,,3,05:00
/events/UFC-101-Declaration-9925,5,/fighter/John-Howard-11798,/fighter/Tamdan-McCrory-16470,win,Decision,Split,Mario Yamasaki,3,05:00
/events/UFC-101-Declaration-9925,4,/fighter/Alessio-Sakara-5366,/fighter/Thales-Leites-8593,win,Decision,Split,Marc Goddard,3,05:00
/events/UFC-101-Declaration-9925,3,/fighter/Matt-Riddle-34072,/fighter/Dan-Cramer-42310,win,Decision,Unanimous,,3,05:00
/events/UFC-101-Declaration-9925,2,/fighter/George-Sotiropoulos-11702,/fighter/George-Roop-16415,win,Submission,Kimura,Marc Goddard,2,01:59
/events/UFC-101-Declaration-9925,1,/fighter/Jesse-Lennox-17139,/fighter/Danillo-Villefort-13093,win,TKO,Doctor Stoppage,Keith Peterson,3,03:37
/events/UFC-100-Lesnar-vs-Mir-2-9568,11,/fighter/Brock-Lesnar-17522,/fighter/Frank-Mir-2329,win," TKO",Punches," Herb Dean",2," 1:48"
/events/UFC-100-Lesnar-vs-Mir-2-9568,10,/fighter/Georges-St-Pierre-3500,/fighter/Thiago-Alves-5998,win,Decision,Unanimous,Steve Mazzagatti,5,05:00
/events/UFC-100-Lesnar-vs-Mir-2-9568,9,/fighter/Dan-Henderson-195,/fighter/Michael-Bisping-10196,win,KO,Punch,Mario Yamasaki,2,03:20
/events/UFC-100-Lesnar-vs-Mir-2-9568,8,/fighter/Jon-Fitch-4865,/fighter/Paulo-Thiago-13336,win,Decision,Unanimous,Yves Lavigne,3,05:00
/events/UFC-100-Lesnar-vs-Mir-2-9568,7,/fighter/Yoshihiro-Akiyama-11895,/fighter/Alan-Belcher-10967,win,Decision,Split,Mario Yamasaki,3,05:00
/events/UFC-100-Lesnar-vs-Mir-2-9568,6,/fighter/Mark-Coleman-136,/fighter/Stephan-Bonnar-3014,win,Decision,Unanimous,Herb Dean,3,05:00
/events/UFC-100-Lesnar-vs-Mir-2-9568,5,/fighter/Jim-Miller-14463,/fighter/Mac-Danzig-3396,win,Decision,Unanimous,Steve Mazzagatti,3,05:00
/events/UFC-100-Lesnar-vs-Mir-2-9568,4,/fighter/Jon-Jones-27944,/fighter/Jake-OBrien-14892,win,Submission,Guillotine Choke,Yves Lavigne,2,02:43
/events/UFC-100-Lesnar-vs-Mir-2-9568,3,/fighter/Dong-Hyun-Kim-16374,/fighter/TJ-Grant-15906,win,Decision,Unanimous,Mario Yamasaki,3,05:00
/events/UFC-100-Lesnar-vs-Mir-2-9568,2,/fighter/Tom-Lawlor-21940,/fighter/CB-Dollaway-22350,win,Technical Submission,Guillotine Choke,Yves Lavigne,1,00:55
/events/UFC-100-Lesnar-vs-Mir-2-9568,1,/fighter/Shannon-Gugerty-11001,/fighter/Matt-Grice-14539,win,Submission,Guillotine Choke,Herb Dean,1,02:36
/events/UFC-The-Ultimate-Fighter-9-Finale-9751,10,/fighter/Diego-Sanchez-4824,/fighter/Clay-Guida-8184,win," Decision",Split," Josh Rosenthal",3," 5:00"
/events/UFC-The-Ultimate-Fighter-9-Finale-9751,9,/fighter/James-Wilks-10569,/fighter/DaMarques-Johnson-12913,win,Submission,Rear-Naked Choke,Steve Mazzagatti,1,04:54
/events/UFC-The-Ultimate-Fighter-9-Finale-9751,8,/fighter/Chris-Lytle-267,/fighter/Kevin-Burns-20512,win,Decision,Unanimous,Herb Dean,3,05:00
/events/UFC-The-Ultimate-Fighter-9-Finale-9751,7,/fighter/Ross-Pearson-11884,/fighter/Andre-Winner-17034,win,Decision,Unanimous,Herb Dean,3,05:00
/events/UFC-The-Ultimate-Fighter-9-Finale-9751,6,/fighter/Joe-Stevenson-65,/fighter/Nate-Diaz-11451,win,Decision,Unanimous,Steve Mazzagatti,3,05:00
/events/UFC-The-Ultimate-Fighter-9-Finale-9751,5,/fighter/Melvin-Guillard-7431,/fighter/Gleison-Tibau-5993,win,Decision,Split,Josh Rosenthal,3,05:00
/events/UFC-The-Ultimate-Fighter-9-Finale-9751,4,/fighter/Brad-Blackburn-2920,/fighter/Edgar-Garcia-23108,win,Decision,Split,Kim Winslow,3,05:00
/events/UFC-The-Ultimate-Fighter-9-Finale-9751,3,/fighter/Tomasz-Drwal-10047,/fighter/Mike-Ciesnolevicz-14047,win,TKO,Knee and Punches,Herb Dean,1,04:48
/events/UFC-The-Ultimate-Fighter-9-Finale-9751,2,/fighter/Nick-Osipczak-30033,/fighter/Frank-Lester-22791,win,Submission,Rear-Naked Choke,Kim Winslow,1,03:40
/events/UFC-The-Ultimate-Fighter-9-Finale-9751,1,/fighter/Jason-Dent-8321,/fighter/Cameron-Dollar-25531,win,Submission,Anaconda Choke,Josh Rosenthal,1,04:46
/events/UFC-99-The-Comeback-9297,12,/fighter/Rich-Franklin-392,/fighter/Wanderlei-Silva-209,win," Decision",Unanimous," Mario Yamasaki",3," 5:00"
/events/UFC-99-The-Comeback-9297,11,/fighter/Cain-Velasquez-19102,/fighter/Cheick-Kongo-2193,win,Decision,Unanimous,Dan Miragliotta,3,05:00
/events/UFC-99-The-Comeback-9297,10,/fighter/Mirko-Filipovic-2326,/fighter/Mostapha-AlTurk-8224,win,TKO,Punches,Dan Miragliotta,1,03:06
/events/UFC-99-The-Comeback-9297,9,/fighter/Mike-Swick-5199,/fighter/Ben-Saunders-10339,win,TKO,Punches,Leon Roberts,2,03:47
/events/UFC-99-The-Comeback-9297,8,/fighter/Spencer-Fisher-5118,/fighter/Caol-Uno-283,win,Decision,Unanimous,Mario Yamasaki,3,05:00
/events/UFC-99-The-Comeback-9297,7,/fighter/Dan-Hardy-10629,/fighter/Marcus-Davis-8592,win,Decision,Split,Marc Goddard,3,05:00
/events/UFC-99-The-Comeback-9297,6,/fighter/Terry-Etim-13332,/fighter/Justin-Buchholz-18062,win,Submission,Brabo Choke,Leon Roberts,2,02:38
/events/UFC-99-The-Comeback-9297,5,/fighter/Dennis-Siver-9817,/fighter/Dale-Hartt-11970,win,Submission,Rear-Naked Choke,Marc Goddard,1,03:23
/events/UFC-99-The-Comeback-9297,4,/fighter/Paul-Taylor-6326,/fighter/Peter-Sobotta-15816,win,Decision,Unanimous,Leon Roberts,3,05:00
/events/UFC-99-The-Comeback-9297,3,/fighter/Paul-Kelly-14028,/fighter/Roli-Delgado-3669,win,Decision,Unanimous,Mario Yamasaki,3,05:00
/events/UFC-99-The-Comeback-9297,2,/fighter/Stefan-Struve-15063,/fighter/Denis-Stojnic-12955,win,Submission,Rear-Naked Choke,Dan Miragliotta,2,02:37
/events/UFC-99-The-Comeback-9297,1,/fighter/John-Hathaway-16704,/fighter/Rick-Story-25989,win,Decision,Unanimous,,3,05:00
/events/UFC-98-Evans-vs-Machida-9529,11,/fighter/Lyoto-Machida-7513,/fighter/Rashad-Evans-10200,win," KO",Punches," Mario Yamasaki",2," 3:57"
/events/UFC-98-Evans-vs-Machida-9529,10,/fighter/Matt-Hughes-232,/fighter/Matt-Serra-1305,win,Decision,Unanimous,Steve Mazzagatti,3,05:00
/events/UFC-98-Evans-vs-Machida-9529,9,/fighter/Drew-McFedries-2386,/fighter/Xavier-FoupaPokam-8761,win,TKO,Punches,Yves Lavigne,1,00:37
/events/UFC-98-Evans-vs-Machida-9529,8,/fighter/Chael-Sonnen-4112,/fighter/Dan-Miller-14464,win,Decision,Unanimous,Yves Lavigne,3,05:00
/events/UFC-98-Evans-vs-Machida-9529,7,/fighter/Frankie-Edgar-14204,/fighter/Sean-Sherk-277,win,Decision,Unanimous,Herb Dean,3,05:00
/events/UFC-98-Evans-vs-Machida-9529,6,/fighter/Brock-Larson-6373,/fighter/Mike-Pyle-4577,win,Submission,Arm-Triangle Choke,Mario Yamasaki,1,03:06
/events/UFC-98-Evans-vs-Machida-9529,5,/fighter/Tim-Hague-19599,/fighter/Pat-Barry-33342,win,Submission,Guillotine Choke,Steve Mazzagatti,1,01:42
/events/UFC-98-Evans-vs-Machida-9529,4,/fighter/Kyle-Bradley-7918,/fighter/Phillipe-Nover-7415,win,TKO,Punches,Yves Lavigne,1,01:03
/events/UFC-98-Evans-vs-Machida-9529,3,/fighter/Krzysztof-Soszynski-9178,/fighter/Andre-Gusmao-15806,win,KO,Punches,Herb Dean,1,03:17
/events/UFC-98-Evans-vs-Machida-9529,2,/fighter/Yoshiyuki-Yoshida-12073,/fighter/Brandon-Wolff-4673,win,Submission,Guillotine Choke,Steve Mazzagatti,1,02:24
/events/UFC-98-Evans-vs-Machida-9529,1,/fighter/George-Roop-16415,/fighter/David-Kaplan-13848,win,Decision,Split,Herb Dean,3,05:00
/events/UFC-97-Redemption-9432,12,/fighter/Anderson-Silva-1356,/fighter/Thales-Leites-8593,win," Decision",Unanimous," Yves Lavigne",5," 5:00"
/events/UFC-97-Redemption-9432,11,/fighter/Sam-Stout-9901,/fighter/Matt-Wiman-12236,win,Decision,Unanimous,Dan Miragliotta,3,05:00
/events/UFC-97-Redemption-9432,10,/fighter/Mauricio-Rua-5707,/fighter/Chuck-Liddell-192,win,TKO,Punches,Mario Yamasaki,1,04:28
/events/UFC-97-Redemption-9432,9,/fighter/Krzysztof-Soszynski-9178,/fighter/Brian-Stann-14829,win,Submission,Kimura,Dan Miragliotta,1,03:53
/events/UFC-97-Redemption-9432,8,/fighter/Cheick-Kongo-2193,/fighter/Antoni-Hardonk-1518,win,TKO,Punches,Yves Lavigne,2,02:29
/events/UFC-97-Redemption-9432,7,/fighter/Luiz-Cane-17559,/fighter/Steve-Cantwell-12785,win,Decision,Unanimous,Mario Yamasaki,3,05:00
/events/UFC-97-Redemption-9432,6,/fighter/Denis-Kang-935,/fighter/Xavier-FoupaPokam-8761,win,Decision,Unanimous,Philippe Chartier,3,05:00
/events/UFC-97-Redemption-9432,5,/fighter/Nate-Quarry-2383,/fighter/Jason-MacDonald-4389,win,TKO,Elbows,Mario Yamasaki,1,02:27
/events/UFC-97-Redemption-9432,4,/fighter/Ed-Herman-6561,/fighter/David-Loiseau-903,win,Decision,Unanimous,Philippe Chartier,3,05:00
/events/UFC-97-Redemption-9432,3,/fighter/Mark-Bocek-9781,/fighter/David-Bielkheden-3863,win,Submission,Rear-Naked Choke,Dan Miragliotta,1,04:57
/events/UFC-97-Redemption-9432,2,/fighter/TJ-Grant-15906,/fighter/Ryo-Chonan-1831,win,Decision,Split,Philippe Chartier,3,05:00
/events/UFC-97-Redemption-9432,1,/fighter/Eliot-Marshall-15104,/fighter/Vinny-Magalhaes-10709,win,Decision,Unanimous,Yves Lavigne,3,05:00
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,11,/fighter/Martin-Kampmann-5344,/fighter/Carlos-Condit-6765,win," Decision",Split," Herb Dean",3," 5:00"
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,10,/fighter/Ryan-Bader-22858,/fighter/Carmelo-Marrero-12855,win,Decision,Unanimous,Dan Miragliotta,3,05:00
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,9,/fighter/Tyson-Griffin-11689,/fighter/Rafael-dos-Anjos-11675,win,Decision,Unanimous,Mario Yamasaki,3,05:00
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,8,/fighter/Cole-Miller-13133,/fighter/Junie-Allen-Browning-28041,win,Submission,Guillotine Choke,Herb Dean,1,01:58
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,7,/fighter/Gleison-Tibau-5993,/fighter/Jeremy-Stephens-12179,win,Decision,Unanimous,Mario Yamasaki,3,05:00
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,6,/fighter/Ricardo-Almeida-11,/fighter/Matt-Horwich-8654,win,Decision,Unanimous,Dan Miragliotta,3,05:00
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,5,/fighter/Brock-Larson-6373,/fighter/Jesse-Sanders-16098,win,Submission,Rear-Naked Choke,Herb Dean,1,02:01
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,4,/fighter/Tim-Credeur-1804,/fighter/Nick-Catone-23006,win,Submission,Guillotine Choke,Mario Yamasaki,2,03:45
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,3,/fighter/Jorge-Rivera-2712,/fighter/Nissen-Osterneck-17591,win,Decision,Split,Dan Miragliotta,3,05:00
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,2,/fighter/Rob-Kimmons-9863,/fighter/Joe-Vedepo-15833,win,Technical Submission,Guillotine Choke,Herb Dean,1,01:54
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,1,/fighter/Aaron-Simpson-24986,/fighter/Tim-McKenzie-3089,win,TKO,Punches,Mario Yamasaki,1,01:40
/events/UFC-96-Jackson-vs-Jardine-9427,10,/fighter/Quinton-Jackson-348,/fighter/Keith-Jardine-2638,win," Decision",Unanimous," Yves Lavigne",3," 5:00"
/events/UFC-96-Jackson-vs-Jardine-9427,9,/fighter/Shane-Carwin-14013,/fighter/Gabriel-Gonzaga-7306,win,TKO,Punches,Dan Miragliotta,1,01:09
/events/UFC-96-Jackson-vs-Jardine-9427,8,/fighter/Matt-Brown-14310,/fighter/Pete-Sell-7795,win,TKO,Punches,Yves Lavigne,1,01:32
/events/UFC-96-Jackson-vs-Jardine-9427,7,/fighter/Matt-Hamill-16695,/fighter/Mark-Munoz-22411,win,KO,Head Kick,Dan Miragliotta,1,03:53
/events/UFC-96-Jackson-vs-Jardine-9427,6,/fighter/Gray-Maynard-15835,/fighter/Jim-Miller-14463,win,Decision,Unanimous,Dan Miragliotta,3,05:00
/events/UFC-96-Jackson-vs-Jardine-9427,5,/fighter/Tamdan-McCrory-16470,/fighter/Ryan-Madigan-16551,win,TKO,Submission to Punches,Yves Lavigne,1,03:35
/events/UFC-96-Jackson-vs-Jardine-9427,4,/fighter/Kendall-Grove-10126,/fighter/Jason-Day-6811,win,TKO,Punches and Elbows,Rick Fike,1,01:32
